id,user,uid,version,changeset,timestamp 
297416579,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:13Z
297416602,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:14Z
297416614,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:15Z
297416624,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:16Z
297416654,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:18Z
297416664,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:19Z
297416675,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:20Z
297416690,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:21Z
297416701,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:23Z
297416713,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:24Z
297416723,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:25Z
297416733,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:25Z
297416743,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:27Z
297416753,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:28Z
297416767,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:31Z
297416777,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:32Z
297416787,Martin Borsje_BAG,2005379,1,24708913,2014-08-12T19:24:33Z
297430015,Hendrikklaas,657581,2,24711918,2014-08-12T21:39:39Z
297442564,Hendrikklaas,657581,2,31678507,2015-06-02T21:45:42Z
297446066,Hendrikklaas,657581,3,31678445,2015-06-02T21:43:19Z
297446076,Hendrikklaas,657581,5,31678406,2015-06-02T21:41:49Z
297457062,Hendrikklaas,657581,1,24713101,2014-08-12T23:21:24Z
297457072,Hendrikklaas,657581,2,31525494,2015-05-28T10:05:23Z
297769459,Walter Schlögl,78656,2,27751006,2014-12-28T11:29:39Z
297771918,Walter Schlögl,78656,2,27750930,2014-12-28T11:26:20Z
298181637,Hendrikklaas,657581,1,24793139,2014-08-16T19:16:23Z
298216215,Hendrikklaas,657581,1,24796698,2014-08-16T22:22:28Z
298237752,Sāfto Rangen,399077,1,24798545,2014-08-17T01:41:27Z
298370140,Hendrikklaas,657581,1,24815246,2014-08-17T18:21:22Z
298413560,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:34Z
298413571,Hendrikklaas,657581,2,30921445,2015-05-08T21:34:43Z
298413581,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:37Z
298413591,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:38Z
298413601,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:39Z
298413611,Hendrikklaas,657581,2,30948681,2015-05-09T21:23:35Z
298413632,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:41Z
298413643,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:43Z
298413653,Hendrikklaas,657581,2,30948507,2015-05-09T21:14:23Z
298413668,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:45Z
298413679,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:46Z
298413690,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:47Z
298413700,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:48Z
298413710,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:50Z
298413721,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:51Z
298413738,sander79,142294,2,42712112,2016-10-07T14:07:42Z
298413753,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:55Z
298413773,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:57Z
298413784,rivw_BAG,1989843,1,24817743,2014-08-17T20:07:59Z
298413795,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:00Z
298413805,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:00Z
298413816,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:01Z
298413826,Hendrikklaas,657581,3,30942242,2015-05-09T17:01:33Z
298413836,Hendrikklaas,657581,3,30923148,2015-05-08T23:39:33Z
298413846,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:04Z
298413856,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:05Z
298413867,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:06Z
298413877,Hendrikklaas,657581,3,30923133,2015-05-08T23:37:59Z
298413887,Hendrikklaas,657581,3,30948454,2015-05-09T21:12:29Z
298413898,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:09Z
298413908,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:09Z
298413919,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:10Z
298413937,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:11Z
298413952,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:12Z
298413963,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:13Z
298413973,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:14Z
298413984,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:15Z
298413994,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:16Z
298414006,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:17Z
298414016,Hendrikklaas,657581,2,30948248,2015-05-09T21:03:26Z
298414026,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:19Z
298414036,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:20Z
298414047,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:21Z
298414057,Hendrikklaas,657581,3,30921603,2015-05-08T21:45:26Z
298414067,Hendrikklaas,657581,3,30942284,2015-05-09T17:03:04Z
298414077,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:23Z
298414087,Hendrikklaas,657581,3,30921077,2015-05-08T21:15:30Z
298414097,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:25Z
298414122,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:26Z
298414141,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:27Z
298414162,Hendrikklaas,657581,3,30942343,2015-05-09T17:05:35Z
298414188,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:29Z
298414222,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:31Z
298414249,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:32Z
298414271,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:33Z
298414295,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:34Z
298414319,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:35Z
298414359,Hendrikklaas,657581,2,30948681,2015-05-09T21:23:35Z
298414387,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:39Z
298414411,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:40Z
298414432,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:41Z
298414457,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:42Z
298414482,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:43Z
298414508,brbbl,355408,2,33048895,2015-08-02T13:20:34Z
298414530,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:45Z
298414551,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:46Z
298414576,brbbl,355408,2,33048895,2015-08-02T13:20:34Z
298414600,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:49Z
298414624,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:50Z
298414651,NDvR,2947905,2,32923124,2015-07-28T06:33:51Z
298414669,Hendrikklaas,657581,2,36435823,2016-01-07T23:13:26Z
298414704,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:55Z
298414727,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:56Z
298414749,Hendrikklaas,657581,2,36435796,2016-01-07T23:11:39Z
298414776,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:58Z
298414800,rivw_BAG,1989843,1,24817743,2014-08-17T20:08:59Z
298414810,brbbl,355408,2,33048895,2015-08-02T13:20:34Z
298414827,rivw_BAG,1989843,1,24817743,2014-08-17T20:09:02Z
298568143,rivw_BAG,1989843,1,24833115,2014-08-18T13:58:13Z
298568186,rivw_BAG,1989843,1,24833115,2014-08-18T13:58:17Z
298568207,rivw_BAG,1989843,1,24833115,2014-08-18T13:58:21Z
298568230,rivw_BAG,1989843,1,24833115,2014-08-18T13:58:24Z
298568250,AEelderink,1331238,2,25720270,2014-09-28T08:24:02Z
298568270,rivw_BAG,1989843,1,24833115,2014-08-18T13:58:30Z
298568294,rivw_BAG,1989843,1,24833115,2014-08-18T13:58:34Z
298568314,rivw_BAG,1989843,1,24833115,2014-08-18T13:58:37Z
298568418,rivw_BAG,1989843,1,24833115,2014-08-18T13:58:43Z
298568493,Gertjan Idema,331608,2,44768201,2016-12-29T20:44:43Z
298568544,rivw_BAG,1989843,1,24833115,2014-08-18T13:58:49Z
298568634,rivw_BAG,1989843,1,24833115,2014-08-18T13:58:53Z
298568714,AEelderink,1331238,3,40211053,2016-06-22T18:08:33Z
298568780,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:01Z
298568838,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:05Z
298568865,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:10Z
298568950,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:21Z
298569008,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:28Z
298569031,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:31Z
298569055,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:34Z
298569073,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:37Z
298569087,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:39Z
298569109,AEelderink,1331238,2,25259550,2014-09-06T01:15:54Z
298569124,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:45Z
298569148,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:48Z
298569186,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:51Z
298569245,rivw_BAG,1989843,1,24833115,2014-08-18T13:59:57Z
298569334,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:01Z
298569358,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:03Z
298569398,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:06Z
298569423,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:09Z
298569437,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:12Z
298569464,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:15Z
298569479,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:17Z
298569500,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:19Z
298569571,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:22Z
298569630,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:25Z
298569686,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:28Z
298569745,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:30Z
298569788,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:33Z
298569804,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:34Z
298569822,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:36Z
298569866,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:39Z
298569886,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:41Z
298569902,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:43Z
298569930,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:45Z
298569948,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:48Z
298569975,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:51Z
298569996,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:53Z
298570010,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:55Z
298570036,rivw_BAG,1989843,1,24833115,2014-08-18T14:00:58Z
298570058,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:01Z
298570073,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:03Z
298570089,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:05Z
298570117,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:08Z
298570134,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:10Z
298570156,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:13Z
298570183,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:16Z
298570202,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:18Z
298570227,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:20Z
298570245,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:21Z
298570268,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:24Z
298570281,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:25Z
298570308,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:28Z
298570324,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:30Z
298570340,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:32Z
298570364,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:35Z
298570387,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:37Z
298570408,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:40Z
298570429,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:43Z
298570444,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:45Z
298570465,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:48Z
298570480,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:50Z
298570515,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:53Z
298570526,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:55Z
298570544,rivw_BAG,1989843,1,24833115,2014-08-18T14:01:57Z
298570574,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:00Z
298570586,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:02Z
298570601,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:04Z
298570619,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:06Z
298570635,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:09Z
298570656,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:12Z
298570675,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:14Z
298570691,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:16Z
298570705,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:17Z
298570723,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:20Z
298570749,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:23Z
298570785,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:26Z
298570811,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:29Z
298570825,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:30Z
298570863,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:32Z
298570879,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:34Z
298570897,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:37Z
298570918,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:40Z
298570937,Gertjan Idema,331608,2,44768201,2016-12-29T20:59:21Z
298570976,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:44Z
298571010,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:47Z
298571034,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:50Z
298571055,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:52Z
298571074,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:54Z
298571091,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:56Z
298571106,rivw_BAG,1989843,1,24833115,2014-08-18T14:02:58Z
298571126,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:00Z
298571167,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:03Z
298571186,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:06Z
298571204,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:08Z
298571223,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:11Z
298571244,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:13Z
298571267,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:16Z
298571294,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:19Z
298571313,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:22Z
298571343,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:25Z
298571401,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:28Z
298571424,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:31Z
298571449,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:34Z
298571473,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:37Z
298571500,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:41Z
298571517,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:43Z
298571538,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:45Z
298571556,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:48Z
298571568,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:49Z
298571591,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:52Z
298571606,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:54Z
298571626,rivw_BAG,1989843,1,24833115,2014-08-18T14:03:58Z
298571653,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:01Z
298571716,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:05Z
298571803,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:08Z
298571862,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:13Z
298571881,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:15Z
298571904,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:19Z
298571926,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:22Z
298571945,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:24Z
298571965,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:28Z
298572014,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:32Z
298572038,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:36Z
298572057,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:39Z
298572085,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:52Z
298572116,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:55Z
298572139,rivw_BAG,1989843,1,24833115,2014-08-18T14:04:58Z
298572180,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:04Z
298572204,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:08Z
298572236,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:13Z
298572271,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:18Z
298572311,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:23Z
298572337,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:27Z
298572357,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:30Z
298572412,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:34Z
298572435,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:37Z
298572475,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:41Z
298572522,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:43Z
298572599,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:47Z
298572689,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:51Z
298572736,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:54Z
298572835,rivw_BAG,1989843,1,24833115,2014-08-18T14:05:59Z
298572891,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:02Z
298572965,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:06Z
298573061,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:09Z
298573136,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:14Z
298573215,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:19Z
298573282,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:23Z
298573357,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:29Z
298573502,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:34Z
298573550,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:37Z
298573623,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:42Z
298573670,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:46Z
298573720,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:49Z
298573768,AEelderink,1331238,2,25289750,2014-09-07T15:58:29Z
298573868,rivw_BAG,1989843,1,24833115,2014-08-18T14:06:58Z
298573925,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:02Z
298573949,Gertjan Idema,331608,2,44768201,2016-12-29T20:59:22Z
298573962,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:07Z
298573982,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:10Z
298574003,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:13Z
298574020,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:15Z
298574035,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:17Z
298574054,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:20Z
298574078,Gertjan Idema,331608,2,44768201,2016-12-29T20:59:22Z
298574097,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:25Z
298574155,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:32Z
298574186,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:35Z
298574211,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:38Z
298574234,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:42Z
298574272,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:46Z
298574392,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:51Z
298574502,rivw_BAG,1989843,1,24833115,2014-08-18T14:07:55Z
298574637,rivw_BAG,1989843,1,24833115,2014-08-18T14:08:00Z
298574737,rivw_BAG,1989843,1,24833115,2014-08-18T14:08:05Z
298574792,rivw_BAG,1989843,1,24833115,2014-08-18T14:08:10Z
299563713,rivw_BAG,1989843,1,24941244,2014-08-22T20:13:34Z
299563786,rivw_BAG,1989843,1,24941244,2014-08-22T20:13:44Z
299564085,rivw_BAG,1989843,1,24941244,2014-08-22T20:14:10Z
299564329,rivw_BAG,1989843,1,24941244,2014-08-22T20:14:22Z
299577650,rivw_BAG,1989843,1,24943581,2014-08-22T21:41:55Z
299577660,rivw_BAG,1989843,1,24943581,2014-08-22T21:41:56Z
299577671,rivw_BAG,1989843,1,24943581,2014-08-22T21:41:58Z
299577681,rivw_BAG,1989843,1,24943581,2014-08-22T21:41:59Z
299577693,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:00Z
299577703,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:01Z
299577713,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:02Z
299577723,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:04Z
299577733,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:05Z
299577743,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:06Z
299577754,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:08Z
299577764,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:09Z
299577775,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:10Z
299577785,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:12Z
299577795,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:13Z
299577805,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:14Z
299577818,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:17Z
299577831,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:18Z
299577852,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:19Z
299577877,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:20Z
299577906,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:21Z
299577937,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:22Z
299577967,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:23Z
299577996,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:24Z
299578042,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:26Z
299578062,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:27Z
299578090,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:29Z
299578110,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:30Z
299578120,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:31Z
299578131,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:32Z
299578143,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:33Z
299578154,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:34Z
299578165,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:35Z
299578175,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:36Z
299578185,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:37Z
299578195,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:38Z
299578232,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:40Z
299578253,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:41Z
299578276,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:43Z
299578294,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:44Z
299578312,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:45Z
299578332,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:46Z
299578352,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:47Z
299578387,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:48Z
299578417,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:50Z
299578464,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:52Z
299578501,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:53Z
299578529,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:54Z
299578559,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:55Z
299578588,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:56Z
299578625,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:58Z
299578680,rivw_BAG,1989843,1,24943581,2014-08-22T21:42:59Z
299578727,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:00Z
299578770,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:01Z
299578847,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:04Z
299578885,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:05Z
299578908,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:06Z
299578932,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:07Z
299578958,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:08Z
299578980,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:10Z
299579010,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:11Z
299579036,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:12Z
299579061,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:13Z
299579090,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:15Z
299579130,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:16Z
299579160,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:18Z
299579184,Gertjan Idema_BAG,1882777,2,24981373,2014-08-24T15:23:59Z
299579202,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:20Z
299579228,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:21Z
299579268,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:22Z
299579297,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:23Z
299579328,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:24Z
299579356,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:25Z
299579398,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:28Z
299579426,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:29Z
299579443,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:31Z
299579453,rivw_BAG,1989843,1,24943581,2014-08-22T21:43:32Z
